592360301056229376;
233396644039622658;
876624533539414017;
837254130623053825;
976722319277957120;
704177991927726165;
802318079089573919;
895026700658831410;
689458966190751773;
790975626323820574;
653267197786980354;
591051979673829396;
325269050043400193;
364295983410184193;
797158166193635338;
486123757383974913;
185234859092869120;
500603737350340608;
976315697112154123;
446411811944792085;
1077205504071307275;
172591119912140811;
410787109620809728;
1160354578773061753;
941347675150880928;
776830427742339153;
566016475849293824;
252497015655759872;
545299734923968515;
874811641076781058;
924710858171486228;
1129022428593537175;
505101041088331787;
574758457291571200;
1038099046348369981;
831913663320293457;
692069740989907075;
988427456522375229;
1094998907064430623;
503302096947249153;
596218301462478859;
790591011343826965;
407071021259161603;
576714875133493250;
374475206334480386;
